CUSTOMER_ID,CUSTOMER_NAME,LAST_ORDER_DATE,FREQUENCY,MONETARY_VALUE,RECENCY,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,RFM_TOTAL,SEGMENT
PM-9135,Peter McVee,2014-03-05,6,1429.3,2492,1,2,2,5,At Risk
SR-10425,Sharelle Roach,2014-11-17,5,281.21,2235,3,1,1,5,At Risk
MG-7695,Maureen Gnade,2014-01-30,7,2104.6,2526,1,2,2,5,At Risk
KC-6255,Karen Carlisle,2014-11-04,8,1094.36,2248,2,2,1,5,At Risk
SS-10590,Sonia Sunley,2014-12-03,3,940.38,2219,3,1,1,5,At Risk
RB-9435,Richard Bierner,2014-05-29,6,3179.15,2407,1,2,2,5,At Risk
CG-2520,Claire Gute,2014-09-03,7,1116.2,2310,2,2,1,5,At Risk
JJ-5760,Joel Jenkins,2014-04-07,6,1890.13,2459,1,2,2,5,At Risk
PN-8775,Parhena Norris,2014-11-08,5,1522.11,2244,2,1,2,5,At Risk
ST-10530,Shui Tom,2014-09-27,6,943.26,2286,2,2,1,5,At Risk
SC-10260,Scott Cohen,2014-08-12,7,3166.52,2332,1,2,2,5,At Risk
PG-8895,Paul Gonzalez,2014-03-07,6,1981.3,2490,1,2,2,5,At Risk
CJ-2010,Caroline Jumper,2014-11-15,3,223.56,2237,3,1,1,5,At Risk
MM-7260,Magdelene Morse,2014-08-22,5,5510.36,2322,1,1,3,5,At Risk
CC-2670,Craig Carreira,2014-08-07,6,1527.58,2337,1,2,2,5,At Risk
JG-5310,Jason Gross,2014-11-18,5,836.99,2234,3,1,1,5,At Risk
HF-4995,Herbert Flentye,2013-12-06,8,2099.97,2581,1,2,2,5,At Risk
HM-4980,Henry MacAllister,2013-09-23,5,4409.3,2655,1,1,3,5,At Risk
HW-4935,Helen Wasserman,2014-11-05,7,1174.82,2247,2,2,1,5,At Risk
HK-4890,Heather Kirkland,2014-11-05,6,1656.97,2247,2,1,2,5,At Risk
DM-3525,Don Miller,2014-02-13,6,2191.27,2512,1,2,2,5,At Risk
KL-6555,Kelly Lampkin,2014-07-09,7,2184.06,2366,1,2,2,5,At Risk
JP-5520,Jeremy Pistek,2014-09-10,4,2227.52,2303,2,1,2,5,At Risk
PS-8970,Paul Stevenson,2014-08-29,4,1395.95,2315,2,1,2,5,At Risk
PW-9030,Pauline Webber,2014-11-04,7,1081,2248,2,2,1,5,At Risk
AP-915,Arthur Prichep,2014-09-30,5,2668.08,2283,2,1,2,5,At Risk
TS-11085,Thais Sissman,2014-05-26,8,1390.68,2410,1,2,2,5,At Risk
CS-2460,Chuck Sachs,2014-06-12,8,2671.23,2393,1,2,2,5,At Risk
AC-660,Anna Chung,2014-09-03,4,2676.09,2310,2,1,2,5,At Risk
JB-6000,Joy Bell-,2014-07-10,7,1881.01,2365,1,2,2,5,At Risk
RB-9795,Ross Baird,2014-12-01,5,255.29,2221,3,1,1,5,At Risk
GA-4725,Guy Armstrong,2014-10-22,4,1460.8,2261,2,1,2,5,At Risk
CP-2340,Christine Phan,2013-09-24,4,5044.65,2654,1,1,3,5,At Risk
MT-7815,Meg Tillman,2014-07-08,6,1500.59,2367,1,2,2,5,At Risk
DB-3270,Deborah Brumfield,2014-11-13,2,886.23,2239,3,1,1,5,At Risk
AM-360,Alice McCarthy,2014-07-09,6,2035.83,2366,1,2,2,5,At Risk
CR-2820,Cyra Reiten,2014-11-06,8,1188.01,2246,2,2,1,5,At Risk
SC-10770,Stewart Carmichael,2014-06-30,7,2033.21,2375,1,2,2,5,At Risk
MF-7665,Maureen Fritzler,2014-11-13,3,161.91,2239,3,1,1,5,At Risk
CC-2685,Craig Carroll,2014-08-22,5,4019.41,2322,1,1,3,5,At Risk
SW-10275,Scott Williamson,2014-11-12,5,1480.58,2240,2,1,2,5,At Risk
DL-2865,Dan Lawera,2014-06-12,7,1502.96,2393,1,2,2,5,At Risk
MG-8145,Mike Gockenbach,2014-03-25,3,5229.11,2472,1,1,3,5,At Risk
JE-5715,Joe Elijah,2014-10-06,7,180.3,2277,2,2,1,5,At Risk
RK-9300,Ralph Kennedy,2014-12-03,4,519.12,2219,3,1,1,5,At Risk
SF-10200,Sarah Foster,2014-08-12,8,2633.32,2332,1,2,2,5,At Risk
EH-4005,Erica Hernandez,2014-06-18,7,2629.67,2387,1,2,2,5,At Risk
JE-5745,Joel Eaton,2014-06-20,7,2275.5,2385,1,2,2,5,At Risk
MK-7905,Michael Kennedy,2014-08-04,11,1244.96,2340,1,3,1,5,At Risk
KH-6690,Kristen Hastings,2014-05-07,7,1696.01,2429,1,2,2,5,At Risk
EM-3810,Eleni McCrary,2014-11-03,6,1032.88,2249,2,2,1,5,At Risk
BG-1695,Brooke Gillingham,2014-11-17,5,488.85,2235,3,1,1,5,At Risk
MC-7845,Michael Chen,2014-11-27,4,991.73,2225,3,1,1,5,At Risk
CM-2160,Charles McCrossin,2014-11-12,5,2245.92,2240,2,1,2,5,At Risk
ED-3885,Emily Ducich,2014-11-05,8,525.47,2247,2,2,1,5,At Risk
DW-3585,Dorothy Wardle,2014-12-03,4,461.87,2219,3,1,1,5,At Risk
JR-5670,Jim Radford,2014-08-25,6,2585.03,2319,1,2,2,5,At Risk
KD-6345,Katherine Ducich,2014-11-04,6,536.46,2248,2,2,1,5,At Risk
AH-210,Alan Hwang,2013-09-30,4,3277.11,2648,1,1,3,5,At Risk
MS-7770,Maxwell Schwartz,2014-09-24,6,538.56,2289,2,2,1,5,At Risk
AB-15,Aaron Bergman,2013-11-14,5,4607.13,2603,1,1,3,5,At Risk
LP-7080,Liz Pelletier,2014-06-30,7,1831.34,2375,1,2,2,5,At Risk
LE-6810,Laurel Elliston,2014-10-29,6,1049.52,2254,2,2,1,5,At Risk
AH-690,Anna Häberlin,2014-11-03,5,1817.9,2249,2,1,2,5,At Risk
HM-4860,Harry Marie,2014-11-27,4,1042.77,2225,3,1,1,5,At Risk
GB-4575,Giulietta Baptist,2014-06-05,6,1821.91,2400,1,2,2,5,At Risk
EH-3765,Edward Hooks,2014-08-25,9,1010.38,2319,1,3,1,5,At Risk
HA-4920,Helen Andreada,2014-10-02,6,670.67,2281,2,2,1,5,At Risk
VP-11730,Victor Preis,2014-12-03,4,432,2219,3,1,1,5,At Risk
KM-6660,Khloe Miller,2014-12-01,3,188.54,2221,3,1,1,5,At Risk
BB-990,Barry Blumstein,2014-11-11,7,822.29,2241,2,2,1,5,At Risk
PW-9240,Pierre Wener,2014-10-31,7,1237.53,2252,2,2,1,5,At Risk
RH-9510,Rick Huthwaite,2013-01-30,7,1837.79,2891,1,2,2,5,At Risk
BD-1770,Bryan Davis,2014-05-07,5,3405.07,2429,1,1,3,5,At Risk
BT-1395,Bill Tyler,2014-11-28,4,448.85,2224,3,1,1,5,At Risk
JK-6120,Julie Kriz,2014-08-13,6,2513.07,2331,1,2,2,5,At Risk
DF-3135,David Flashing,2014-11-18,4,1301.65,2234,3,1,1,5,At Risk
CM-1935,Carlos Meador,2014-11-13,7,459.29,2239,2,2,1,5,At Risk
HZ-4950,Henia Zydlo,2014-06-06,6,2830.42,2399,1,2,2,5,At Risk
TZ-11580,Tracy Zic,2014-11-13,5,403.01,2239,3,1,1,5,At Risk
JS-5880,John Stevenson,2014-06-06,6,1746,2399,1,2,2,5,At Risk
SC-10440,Shaun Chance,2014-09-30,4,1929.08,2283,2,1,2,5,At Risk
CA-1965,Carol Adams,2014-08-26,8,2883.14,2318,1,2,2,5,At Risk
NP-8670,Nora Paige,2014-05-19,6,2871.87,2417,1,2,2,5,At Risk
SB-10185,Sarah Brown,2014-10-14,7,1268.44,2269,2,2,1,5,At Risk
EM-3960,Eric Murdock,2014-06-20,8,2855.87,2385,1,2,2,5,At Risk
RL-9615,Rob Lucas,2014-04-10,8,2420.23,2456,1,2,2,5,At Risk
DB-3360,Dennis Bolton,2013-10-23,2,3691.53,2625,1,1,3,5,At Risk
DB-3615,Doug Bickford,2014-09-15,4,2824.15,2298,2,1,2,5,At Risk
BT-1530,Bradley Talbott,2014-01-13,7,1535.78,2543,1,2,2,5,At Risk
KB-6240,Karen Bern,2014-06-13,7,1945.32,2392,1,2,2,5,At Risk
SG-10605,Speros Goranitis,2014-05-12,6,2816.07,2424,1,2,2,5,At Risk
FP-4320,Frank Preis,2014-12-04,5,816.58,2218,3,1,1,5,At Risk
EK-3795,Eileen Kiefer,2014-06-02,6,1531.08,2403,1,2,2,5,At Risk
PS-9045,Penelope Sewall,2014-10-31,7,829.36,2252,2,2,1,5,At Risk
FC-4245,Frank Carlisle,2013-08-27,6,1540.64,2682,1,2,2,5,At Risk
EB-4170,Evan Bailliet,2014-11-07,6,1267.62,2245,2,2,1,5,At Risk
SF-10965,Sylvia Foulston,2014-07-04,6,2476.3,2371,1,2,2,5,At Risk
EC-4050,Erin Creighton,2014-07-22,7,2301.32,2353,1,2,2,5,At Risk
PO-8865,Patrick O'Donnell,2014-01-13,6,2973.15,2543,1,2,2,5,At Risk
EJ-3720,Ed Jacobs,2014-07-28,8,1727.96,2347,1,2,2,5,At Risk
SC-10680,Steve Carroll,2014-06-25,4,6344.79,2380,1,1,3,5,At Risk
LC-6960,Lindsay Castell,2014-06-23,8,2487.4,2382,1,2,2,5,At Risk
LB-6735,Larry Blacks,2014-08-16,7,1897.95,2328,1,2,2,5,At Risk
BS-1365,Bill Shonely,2014-11-24,5,957.63,2228,3,1,1,5,At Risk
MH-8115,Mick Hernandez,2014-11-03,7,1260.7,2249,2,2,1,5,At Risk
BD-1560,Brendan Dodson,2014-10-02,5,1564.02,2281,2,1,2,5,At Risk
BM-1650,Brian Moss,2013-09-06,8,2537.11,2672,1,2,2,5,At Risk
RB-9465,Rick Bensley,2014-03-19,3,3675.24,2478,1,1,3,5,At Risk
MS-7365,Maribeth Schnelling,2014-09-11,5,1365.54,2302,2,1,1,4,At Risk
GT-4710,Greg Tran,2014-11-06,4,1079.06,2246,2,1,1,4,At Risk
IL-5100,Ivan Liston,2014-07-21,7,1052.81,2354,1,2,1,4,At Risk
TB-11055,Ted Butterfield,2014-02-10,3,2355.14,2515,1,1,2,4,At Risk
SG-10080,Sandra Glassco,2013-12-27,6,1078.73,2560,1,2,1,4,At Risk
NK-8490,Neil Knudson,2014-06-08,4,2395.35,2397,1,1,2,4,At Risk
NC-8535,Nick Crebassa,2014-08-15,7,1250.87,2329,1,2,1,4,At Risk
JS-5685,Jim Sink,2014-08-11,5,1944.06,2333,1,1,2,4,At Risk
RP-9270,Rachel Payne,2014-03-20,6,1274.35,2477,1,2,1,4,At Risk
CK-2205,Chloris Kastensmidt,2014-10-13,5,950.7,2270,2,1,1,4,At Risk
MY-7380,Maribeth Yedwab,2014-02-12,4,1745.57,2513,1,1,2,4,At Risk
CM-2445,Chuck Magee,2014-01-17,4,1741.58,2539,1,1,2,4,At Risk
NF-8595,Nicole Fjeld,2013-08-06,5,1731.94,2703,1,1,2,4,At Risk
TP-11130,Theone Pippenger,2014-08-14,6,1261.45,2330,1,2,1,4,At Risk
LS-7245,Lynn Smith,2014-05-28,6,953.15,2408,1,2,1,4,At Risk
CC-2100,Chad Cunningham,2014-11-01,5,1020.05,2251,2,1,1,4,At Risk
SM-10905,Susan MacKendrick,2014-08-21,5,1711.99,2323,1,1,2,4,At Risk
BP-1155,Becky Pak,2014-04-14,6,1110.78,2452,1,2,1,4,At Risk
PS-8760,Pamela Stobb,2014-01-18,5,1706.2,2538,1,1,2,4,At Risk
TP-11415,Tom Prescott,2013-03-30,4,1950.95,2832,1,1,2,4,At Risk
LH-7020,Lisa Hazard,2014-11-03,3,973.21,2249,2,1,1,4,At Risk
EM-4200,Evan Minnotte,2014-08-02,4,2585.9,2342,1,1,2,4,At Risk
PC-8745,Pamela Coakley,2014-11-04,5,1246.56,2248,2,1,1,4,At Risk
GG-4650,Greg Guthrie,2014-09-19,5,1000.42,2294,2,1,1,4,At Risk
AS-240,Alan Shonely,2013-08-20,5,1686.51,2689,1,1,2,4,At Risk
MH-7290,Marc Harrigan,2012-12-24,3,1685.34,2928,1,1,2,4,At Risk
TB-11625,Trudy Brown,2013-11-28,5,1810.75,2589,1,1,2,4,At Risk
BF-1275,Beth Fritzler,2014-08-25,7,1009.97,2319,1,2,1,4,At Risk
CD-1920,Carlos Daly,2014-02-20,4,1821.22,2505,1,1,2,4,At Risk
RR-9315,Ralph Ritter,2014-05-13,4,1820.85,2423,1,1,2,4,At Risk
SC-10230,Scot Coram,2014-06-20,3,1793.91,2385,1,1,2,4,At Risk
KH-6630,Ken Heidel,2014-02-08,5,1795.87,2517,1,1,2,4,At Risk
TR-11325,Toby Ritter,2014-07-16,4,2395.72,2359,1,1,2,4,At Risk
KM-6375,Katherine Murray,2014-02-13,5,2124.7,2512,1,1,2,4,At Risk
HP-4815,Harold Pawlan,2014-10-29,5,1196.68,2254,2,1,1,4,At Risk
TH-11100,Thea Hendricks,2014-04-22,4,1856.19,2444,1,1,2,4,At Risk
MH-7620,Matt Hagelstein,2014-04-30,7,1179.67,2436,1,2,1,4,At Risk
DB-3660,Duane Benoit,2014-05-08,3,2207.71,2428,1,1,2,4,At Risk
TC-11535,Tracy Collins,2013-12-26,4,2214.97,2561,1,1,2,4,At Risk
AA-480,Andrew Allen,2014-02-20,5,2063.49,2505,1,1,2,4,At Risk
DW-3540,Don Weiss,2014-11-07,4,1216.59,2245,2,1,1,4,At Risk
NB-8580,Nicole Brennan,2013-10-29,7,1059.48,2619,1,2,1,4,At Risk
CC-2145,Charles Crestani,2013-08-14,6,1158.18,2695,1,2,1,4,At Risk
JM-5265,Janet Molinari,2014-09-02,4,1131.91,2311,2,1,1,4,At Risk
TS-11160,Theresa Swint,2014-09-17,5,1130.07,2296,2,1,1,4,At Risk
TS-11505,Tony Sayre,2014-03-19,4,2123.95,2478,1,1,2,4,At Risk
HJ-4875,Heather Jas,2014-02-24,6,1121.22,2501,1,2,1,4,At Risk
JL-5505,Jeremy Lonsdale,2014-01-24,3,2729.34,2532,1,1,2,4,At Risk
MO-7950,Michael Oakman,2014-09-24,3,933.19,2289,2,1,1,4,At Risk
EB-3750,Edward Becker,2014-06-30,6,939.15,2375,1,2,1,4,At Risk
TS-11610,Troy Staebel,2014-07-09,5,2011.14,2366,1,1,2,4,At Risk
TB-11190,Thomas Brumley,2014-09-08,4,1115.37,2305,2,1,1,4,At Risk
JL-5850,John Lucas,2013-02-02,4,2003.6,2888,1,1,2,4,At Risk
PK-8910,Paul Knutson,2014-09-01,4,948.46,2312,2,1,1,4,At Risk
SB-10290,Sean Braxton,2014-06-23,5,1975.4,2382,1,1,2,4,At Risk
RF-9735,Roland Fjeld,2014-09-04,3,950.13,2309,2,1,1,4,At Risk
DK-2895,Dana Kaydos,2014-08-07,6,1292.13,2337,1,2,1,4,At Risk
CM-1815,Candace McMahon,2014-10-31,5,431.87,2252,2,1,1,4,At Risk
GK-4620,Grace Kelly,2014-09-22,4,764.6,2291,2,1,1,4,At Risk
SP-10650,Stephanie Phelps,2014-07-15,6,770.9,2360,1,2,1,4,At Risk
FA-4230,Frank Atkinson,2014-06-30,6,814.57,2375,1,2,1,4,At Risk
GM-4695,Greg Maxwell,2014-05-23,7,791.5,2413,1,2,1,4,At Risk
BS-1755,Bruce Stewart,2014-03-11,5,1679.76,2486,1,1,2,4,At Risk
GH-4485,Gene Hale,2014-10-07,4,794.62,2276,2,1,1,4,At Risk
MC-8100,Mick Crebagga,2014-09-18,3,659.34,2295,2,1,1,4,At Risk
AA-375,Allen Armold,2014-04-22,8,654.49,2444,1,2,1,4,At Risk
JS-5595,Jill Stevenson,2013-02-20,6,806.69,2870,1,2,1,4,At Risk
BT-1680,Brian Thompson,2014-11-04,4,807.36,2248,2,1,1,4,At Risk
BB-1545,Brenda Bowman,2014-11-12,5,207.23,2240,2,1,1,4,At Risk
ML-7395,Marina Lichtenstein,2014-08-21,7,1049.4,2323,1,2,1,4,At Risk
NB-8655,Nona Balk,2014-09-12,5,434.62,2301,2,1,1,4,At Risk
TS-11655,Trudy Schmidt,2014-06-12,6,452.88,2393,1,2,1,4,At Risk
KS-6300,Karen Seio,2014-09-16,4,221.61,2297,2,1,1,4,At Risk
CM-2235,Chris McAfee,2014-11-10,5,243.03,2242,2,1,1,4,At Risk
EP-3915,Emily Phan,2014-10-17,3,487.95,2266,2,1,1,4,At Risk
RA-9885,Ruben Ausman,2014-08-28,8,503.27,2316,1,2,1,4,At Risk
NZ-8565,Nick Zandusky,2014-09-23,4,328.58,2290,2,1,1,4,At Risk
HG-4965,Henry Goldwyn,2014-09-23,5,354.59,2290,2,1,1,4,At Risk
EM-3825,Elizabeth Moffitt,2013-09-05,6,378.26,2673,1,2,1,4,At Risk
JW-5955,Joni Wasserman,2014-09-16,2,307.8,2297,2,1,1,4,At Risk
DB-3210,Dean Braden,2013-05-28,7,387.02,2773,1,2,1,4,At Risk
RF-9840,Roy Französisch,2014-08-15,6,571.72,2329,1,2,1,4,At Risk
WB-11850,William Brown,2014-09-08,2,182.53,2305,2,1,1,4,At Risk
TP-11565,Tracy Poddar,2014-09-19,5,857.37,2294,2,1,1,4,At Risk
JM-5580,Jill Matthias,2014-11-12,5,880.32,2240,2,1,1,4,At Risk
YC-11895,Yoseph Carroll,2014-09-23,4,166.3,2290,2,1,1,4,At Risk
SP-10920,Susan Pistek,2014-09-15,4,896.39,2298,2,1,1,4,At Risk
BF-1170,Ben Ferrer,2014-06-21,6,904.92,2384,1,2,1,4,At Risk
SC-10095,Sanjit Chand,2014-05-20,7,918.52,2416,1,2,1,4,At Risk
DS-3180,David Smith,2014-10-21,2,185.14,2262,2,1,1,4,At Risk
JC-5340,Jasper Cacioppo,2014-08-11,6,606.11,2333,1,2,1,4,At Risk
VF-11715,Vicky Freymann,2014-09-28,4,602.35,2285,2,1,1,4,At Risk
EN-3780,Edward Nazzal,2014-06-09,8,734.86,2396,1,2,1,4,At Risk
AG-390,Allen Goldenen,2014-09-10,4,473.11,2303,2,1,1,4,At Risk
AR-405,Allen Rosenblatt,2014-05-23,6,571.11,2413,1,2,1,4,At Risk
MP-7965,Michael Paige,2014-06-18,8,567.09,2387,1,2,1,4,At Risk
AR-540,Andy Reiter,2014-05-24,8,561.6,2412,1,2,1,4,At Risk
TZ-11445,Tom Zandusky,2013-12-28,7,745.14,2559,1,2,1,4,At Risk
SE-10110,Sanjit Engle,2014-10-14,3,613.71,2269,2,1,1,4,At Risk
FC-4335,Fred Chung,2014-09-12,4,550.95,2301,2,1,1,4,At Risk
TN-11040,Tanja Norvell,2014-11-07,2,187.35,2245,2,1,1,4,At Risk
GB-4530,George Bell,2014-09-09,5,525.9,2304,2,1,1,4,At Risk
DB-2970,Darren Budd,2014-11-04,4,513.03,2248,2,1,1,4,At Risk
JE-5610,Jim Epp,2014-07-09,6,756.86,2366,1,2,1,4,At Risk
PL-8925,Paul Lucas,2014-11-12,3,759.21,2240,2,1,1,4,At Risk
AS-45,Aaron Smayling,2014-05-12,3,1616.33,2424,1,1,2,4,At Risk
QJ-9255,Quincy Jones,2014-10-31,5,387.05,2252,2,1,1,4,At Risk
JL-5175,James Lanier,2014-08-29,5,1353.09,2315,2,1,1,4,At Risk
EB-3705,Ed Braxton,2013-11-28,3,3141.63,2589,1,1,2,4,At Risk
BW-1200,Ben Wallace,2014-08-20,4,3105.82,2324,1,1,2,4,At Risk
AM-705,Anne McFarland,2014-08-17,6,1303.77,2327,1,2,1,4,At Risk
MA-7560,Matt Abelman,2014-05-13,4,1628.17,2423,1,1,2,4,At Risk
CW-1905,Carl Weiss,2013-12-12,4,1436.31,2575,1,1,2,4,At Risk
CL-2700,Craig Leslie,2014-08-12,4,1432.37,2332,1,1,2,4,At Risk
CA-2775,Cynthia Arntzen,2014-02-25,4,1485.9,2500,1,1,2,4,At Risk
CS-2490,Cindy Schnelling,2014-07-15,3,1664.13,2360,1,1,2,4,At Risk
VP-11760,Victoria Pisteka,2014-05-09,3,1615.66,2427,1,1,2,4,At Risk
PO-8850,Patrick O'Brill,2014-08-26,4,1432.99,2318,1,1,2,4,At Risk
SG-10470,Sheri Gordon,2014-08-25,3,3086.67,2319,1,1,2,4,At Risk
CC-2550,Clay Cheatham,2014-04-04,5,1433.4,2462,1,1,2,4,At Risk
CA-2055,Cathy Armstrong,2014-04-17,3,1601.73,2449,1,1,2,4,At Risk
JS-6030,Joy Smith,2014-05-27,4,1573.04,2409,1,1,2,4,At Risk
CM-2190,Charlotte Melton,2014-08-01,4,1451.49,2343,1,1,2,4,At Risk
KD-6495,Keith Dawkins,2013-11-28,4,1454.76,2589,1,1,2,4,At Risk
SC-10695,Steve Chapman,2014-07-10,4,1468.9,2365,1,1,2,4,At Risk
MC-7590,Matt Collister,2014-01-29,3,1554.06,2527,1,1,2,4,At Risk
SH-10395,Shahid Hopkins,2014-10-29,4,129.03,2254,2,1,1,4,At Risk
CD-2790,Cynthia Delaney,2014-08-22,7,1030.79,2322,1,2,1,4,At Risk
BF-1215,Benjamin Farhat,2014-09-05,5,398.92,2308,2,1,1,4,At Risk
AC-450,Amy Cox,2014-07-03,7,1026.6,2372,1,2,1,4,At Risk
KM-6720,Kunst Miller,2014-01-16,3,2928.65,2540,1,1,2,4,At Risk
SC-10380,Shahid Collister,2014-03-31,4,1556.16,2466,1,1,2,4,At Risk
AT-735,Annie Thurman,2014-10-23,5,403.65,2260,2,1,1,4,At Risk
RB-9360,Raymond Buch,2014-09-29,4,404.51,2284,2,1,1,4,At Risk
AB-150,Aimee Bixby,2013-11-28,4,3143.88,2589,1,1,2,4,At Risk
NM-8520,Neoma Murray,2014-07-26,1,1540.53,2349,1,1,2,4,At Risk
DK-3090,Dave Kipp,2014-10-24,3,273.77,2259,2,1,1,4,At Risk
LW-7215,Luke Weiss,2014-08-21,5,1522.01,2323,1,1,2,4,At Risk
SC-10845,Sung Chung,2014-11-08,4,1368.12,2244,2,1,1,4,At Risk
ON-8715,Odella Nelson,2013-09-28,5,1507.76,2650,1,1,2,4,At Risk
HH-5010,Hilary Holden,2014-06-18,3,1497.57,2387,1,1,2,4,At Risk
JK-5205,Jamie Kunitz,2013-05-19,5,1617.6,2782,1,1,2,4,At Risk
DL-3330,Denise Leinenbach,2013-01-25,3,1159.35,2896,1,1,1,3,Churned
SC-10800,Stuart Calhoun,2014-01-06,2,89.29,2550,1,1,1,3,Churned
TB-11595,Troy Blackwell,2014-07-22,4,752.07,2353,1,1,1,3,Churned
SZ-10035,Sam Zeldin,2012-05-19,4,1164.15,3147,1,1,1,3,Churned
JW-6075,Julia West,2014-04-09,4,747.21,2457,1,1,1,3,Churned
LH-6750,Larry Hughes,2014-08-28,5,745.65,2316,1,1,1,3,Churned
FH-4275,Frank Hawley,2014-08-19,5,113.06,2325,1,1,1,3,Churned
BG-1035,Barry Gonzalez,2013-05-10,1,124.42,2791,1,1,1,3,Churned
ME-8010,Michelle Ellison,2013-12-04,1,160.5,2583,1,1,1,3,Churned
TB-11175,Thomas Boland,2014-05-29,4,850.33,2407,1,1,1,3,Churned
MJ-7740,Max Jones,2014-07-25,4,1136.9,2350,1,1,1,3,Churned
KM-6225,Kalyca Meade,2013-12-25,3,891.36,2562,1,1,1,3,Churned
ZC-11910,Zuschuss Carroll,2014-06-14,1,7.17,2391,1,1,1,3,Churned
PC-9000,Pauline Chand,2013-06-07,4,1160.43,2763,1,1,1,3,Churned
KN-6390,Katherine Nockton,2014-04-02,3,318.72,2464,1,1,1,3,Churned
KD-6615,Ken Dana,2014-06-28,3,205.98,2377,1,1,1,3,Churned
MG-7650,Matthew Grinstein,2013-08-23,1,301.71,2686,1,1,1,3,Churned
TM-11010,Tamara Manning,2014-05-03,3,300.67,2433,1,1,1,3,Churned
SP-10620,Stefania Perrino,2014-08-14,5,299.57,2330,1,1,1,3,Churned
CY-2745,Craig Yedwab,2013-08-26,4,293.03,2683,1,1,1,3,Churned
TH-11550,Tracy Hopkins,2013-12-07,5,283.83,2580,1,1,1,3,Churned
RB-9645,Robert Barroso,2014-05-06,3,282.59,2430,1,1,1,3,Churned
OT-8730,Olvera Toch,2014-05-03,4,265.05,2433,1,1,1,3,Churned
CS-1950,Carlos Soltero,2014-08-18,5,714.07,2326,1,1,1,3,Churned
NL-8310,Nancy Lomonaco,2013-06-04,2,251.32,2766,1,1,1,3,Churned
MG-7890,Michael Granlund,2013-12-23,1,19.13,2564,1,1,1,3,Churned
KB-6405,Katrina Bavinger,2013-12-09,3,238.55,2578,1,1,1,3,Churned
RC-9825,Roy Collins,2012-12-20,1,37.44,2932,1,1,1,3,Churned
DK-2985,Darren Koutras,2011-09-12,1,81.43,3397,1,1,1,3,Churned
KB-6585,Ken Black,2013-12-25,2,216.78,2562,1,1,1,3,Churned
MC-7605,Matt Connell,2014-06-19,2,208.41,2386,1,1,1,3,Churned
JG-5805,John Grady,2014-08-20,3,208.38,2324,1,1,1,3,Churned
DL-3495,Dionis Lloyd,2014-03-24,5,773.6,2473,1,1,1,3,Churned
KD-6270,Karen Daniels,2012-10-11,1,813.06,3002,1,1,1,3,Churned
MO-7500,Mary O'Rourke,2014-03-25,5,810.87,2472,1,1,1,3,Churned
VG-11805,Vivek Grady,2014-08-18,4,1190.22,2326,1,1,1,3,Churned
BD-1500,Bradley Drucker,2013-11-28,3,52.05,2589,1,1,1,3,Churned
DC-3285,Debra Catini,2013-12-04,4,800,2583,1,1,1,3,Churned
CC-2610,Corey Catlett,2014-01-21,3,782.39,2535,1,1,1,3,Churned
TD-10995,Tamara Dahlen,2014-07-04,3,780.38,2371,1,1,1,3,Churned
Co-2640,Corey-Lock,2014-01-03,5,767.64,2553,1,1,1,3,Churned
MP-7470,Mark Packer,2013-07-06,2,58.11,2734,1,1,1,3,Churned
MG-7875,Michael Grace,2013-11-23,1,80.19,2594,1,1,1,3,Churned
AF-885,Art Foster,2014-07-17,2,354.99,2358,1,1,1,3,Churned
KE-6420,Katrina Edelman,2014-04-24,4,622.45,2442,1,1,1,3,Churned
ML-7410,Maris LaWare,2014-07-15,3,193.13,2360,1,1,1,3,Churned
JK-5325,Jason Klamczynski,2013-09-27,3,203.39,2651,1,1,1,3,Churned
EA-4035,Erin Ashbrook,2014-07-19,3,131.81,2356,1,1,1,3,Churned
JK-5640,Jim Kriz,2014-07-11,4,428.43,2364,1,1,1,3,Churned
NC-8625,Noah Childs,2013-09-26,2,442.32,2652,1,1,1,3,Churned
SJ-10500,Shirley Jackson,2014-04-01,3,454.07,2465,1,1,1,3,Churned
SC-10575,Sonia Cooley,2013-12-23,2,328.02,2564,1,1,1,3,Churned
LR-6915,Lena Radford,2013-02-15,3,468.65,2875,1,1,1,3,Churned
BS-1380,Bill Stewart,2014-08-22,5,469.46,2322,1,1,1,3,Churned
SC-10020,Sam Craven,2014-04-11,4,476.33,2455,1,1,1,3,Churned
PK-9075,Pete Kriz,2013-08-24,3,992.78,2685,1,1,1,3,Churned
GM-4455,Gary Mitchum,2014-06-06,4,488.43,2399,1,1,1,3,Churned
SP-10860,Sung Pak,2013-11-28,2,503.5,2589,1,1,1,3,Churned
LS-7200,Luke Schmidt,2013-12-13,4,340.66,2574,1,1,1,3,Churned
CA-2310,Christine Abelman,2014-01-29,5,636.06,2527,1,1,1,3,Churned
BP-1290,Beth Paige,2013-12-27,4,383.34,2560,1,1,1,3,Churned
VG-11790,Vivek Gonzalez,2014-08-06,4,386.17,2338,1,1,1,3,Churned
KW-6435,Katrina Willman,2014-08-06,4,427.29,2338,1,1,1,3,Churned
MV-7485,Mark Van Huff,2013-09-17,5,952.54,2661,1,1,1,3,Churned
HR-4830,Harold Ryan,2014-08-05,3,391.94,2339,1,1,1,3,Churned
RA-9915,Russell Applegate,2014-08-14,2,420.66,2330,1,1,1,3,Churned
